jugador;equipo;partido_id;minuto;segundo;x;y;tipo_evento
Wi≠lmar Enrique Barrios TerAn;Colombia;7555;83;10;45;33;Carry
Wi≠lmar Enrique Barrios TerAn;Colombia;7555;83;11;48;32;Pass
Johan Andres Mojica Palacio;Colombia;7555;83;12;50;14;Ball Receipt*
Johan Andres Mojica Palacio;Colombia;7555;83;12;50;14;Carry
Johan Andres Mojica Palacio;Colombia;7555;83;13;47;12;Pass
James David Rodri≠guez Rubio;Colombia;7555;83;14;60;4;Ball Receipt*
James David Rodri≠guez Rubio;Colombia;7555;83;14;60;4;Carry
SÅukasz Piszczek;Poland;7555;83;15;57;76;Pressure
James David Rodri≠guez Rubio;Colombia;7555;83;16;57;6;Pass
Jefferson Andres Lerma Soli≠s;Colombia;7555;83;18;47;37;Ball Receipt*
Kamil Grosicki;Poland;7555;83;18;73;41;Block
Santiago Arias Naranjo;Colombia;7555;83;20;46;70;Pass
Juan Guillermo Cuadrado Bello;Colombia;7555;83;21;58;77;Ball Receipt*
Juan Guillermo Cuadrado Bello;Colombia;7555;83;21;58;77;Carry
Kamil Grosicki;Poland;7555;83;22;66;6;Pressure
Juan Guillermo Cuadrado Bello;Colombia;7555;83;23;63;77;Pass
James David Rodri≠guez Rubio;Colombia;7555;83;27;80;5;Ball Receipt*
James David Rodri≠guez Rubio;Colombia;7555;83;27;80;5;Carry
James David Rodri≠guez Rubio;Colombia;7555;83;29;87;4;Pass
Carlos Arturo Bacca Ahumada;Colombia;7555;83;30;86;15;Ball Receipt*
Carlos Arturo Bacca Ahumada;Colombia;7555;83;30;86;15;Carry
Carlos Arturo Bacca Ahumada;Colombia;7555;83;31;87;18;Pass
James David Rodri≠guez Rubio;Colombia;7555;83;31;79;5;Ball Receipt*
James David Rodri≠guez Rubio;Colombia;7555;83;31;79;5;Carry
Piotr Zieliski;Poland;7555;83;33;38;76;Pressure
James David Rodri≠guez Rubio;Colombia;7555;83;33;73;11;Pass
Jefferson Andres Lerma Soli≠s;Colombia;7555;83;35;74;41;Ball Receipt*
Jefferson Andres Lerma Soli≠s;Colombia;7555;83;35;74;41;Carry
Kamil Grosicki;Poland;7555;83;36;47;32;Pressure
Jefferson Andres Lerma Soli≠s;Colombia;7555;83;38;75;47;Pass
Juan Guillermo Cuadrado Bello;Colombia;7555;83;40;80;76;Ball Receipt*
Juan Guillermo Cuadrado Bello;Colombia;7555;83;40;80;76;Carry
Juan Guillermo Cuadrado Bello;Colombia;7555;83;42;86;75;Pass
Andres Mateus Uribe Villa;Colombia;7555;83;43;111;43;Ball Receipt*
Jan Bednarek;Poland;7555;83;43;10;40;Clearance
Andres Mateus Uribe Villa;Colombia;7555;83;44;112;43;Block
Andres Mateus Uribe Villa;Colombia;7555;83;45;116;46;Ball Recovery
Andres Mateus Uribe Villa;Colombia;7555;83;45;116;46;Carry
Andres Mateus Uribe Villa;Colombia;7555;83;45;118;47;Shot
Wojciech Szczesny;Poland;7555;83;46;2;36;Goal Keeper
Jan Bednarek;Poland;7555;83;47;2;38;Block
Johan Andres Mojica Palacio;Colombia;7555;83;51;76;6;Ball Recovery
Johan Andres Mojica Palacio;Colombia;7555;83;51;76;6;Carry
Johan Andres Mojica Palacio;Colombia;7555;83;53;76;7;Pass
Wi≠lmar Enrique Barrios TerAn;Colombia;7555;83;54;80;20;Ball Receipt*
Wi≠lmar Enrique Barrios TerAn;Colombia;7555;83;54;76;19;Pass
James David Rodri≠guez Rubio;Colombia;7555;83;55;89;6;Ball Receipt*
James David Rodri≠guez Rubio;Colombia;7555;83;55;89;6;Carry
SÅukasz Piszczek;Poland;7555;83;56;27;75;Pressure
Jacek Goralski;Poland;7555;83;56;32;71;Pressure
Jacek Goralski;Poland;7555;83;58;34;74;Foul Committed
James David Rodri≠guez Rubio;Colombia;7555;83;58;87;7;Foul Won
James David Rodri≠guez Rubio;Colombia;7555;84;54;89;15;Shot
Wojciech Szczesny;Poland;7555;84;56;3;40;Goal Keeper
Wojciech Szczesny;Poland;7555;85;3;5;44;Pass
Kamil Glik;Poland;7555;85;5;22;28;Ball Receipt*
Kamil Glik;Poland;7555;85;5;22;28;Carry
Kamil Glik;Poland;7555;85;11;42;36;Pass
Jan Bednarek;Poland;7555;85;13;45;50;Ball Receipt*
Jan Bednarek;Poland;7555;85;13;45;50;Carry
Jan Bednarek;Poland;7555;85;14;48;50;Pass
SÅukasz Teodorczyk;Poland;7555;85;16;88;39;Ball Receipt*
SÅukasz Teodorczyk;Poland;7555;85;16;88;38;Duel
Jefferson Andres Lerma Soli≠s;Colombia;7555;85;16;33;43;Pass
Andres Mateus Uribe Villa;Colombia;7555;85;17;45;44;Ball Receipt*
Andres Mateus Uribe Villa;Colombia;7555;85;17;45;44;Carry
Piotr Zieliski;Poland;7555;85;17;73;43;Pressure
Andres Mateus Uribe Villa;Colombia;7555;85;18;45;45;Pass
Juan Guillermo Cuadrado Bello;Colombia;7555;85;20;73;64;Ball Receipt*
Juan Guillermo Cuadrado Bello;Colombia;7555;85;20;73;64;Carry
Kamil Glik;Poland;7555;85;20;48;18;Dribbled Past
Juan Guillermo Cuadrado Bello;Colombia;7555;85;20;73;63;Dribble
Juan Guillermo Cuadrado Bello;Colombia;7555;85;20;73;63;Carry
SÅukasz Teodorczyk;Poland;7555;85;33;45;35;Pressure
Juan Guillermo Cuadrado Bello;Colombia;7555;85;34;75;57;Pass
Davinson SAnchez Mina;Colombia;7555;85;35;62;35;Ball Receipt*
Davinson SAnchez Mina;Colombia;7555;85;35;62;35;Carry
Davinson SAnchez Mina;Colombia;7555;85;36;62;32;Pass
Wi≠lmar Enrique Barrios TerAn;Colombia;7555;85;37;66;28;Ball Receipt*
Wi≠lmar Enrique Barrios TerAn;Colombia;7555;85;37;66;28;Carry
Wi≠lmar Enrique Barrios TerAn;Colombia;7555;85;37;65;28;Pass
Davinson SAnchez Mina;Colombia;7555;85;38;59;36;Ball Receipt*
Davinson SAnchez Mina;Colombia;7555;85;38;59;36;Carry
SÅukasz Teodorczyk;Poland;7555;85;38;62;50;Pressure
Davinson SAnchez Mina;Colombia;7555;85;39;57;35;Pass
Yerry Fernando Mina GonzAlez;Colombia;7555;85;41;46;73;Ball Receipt*
Yerry Fernando Mina GonzAlez;Colombia;7555;85;41;46;73;Carry
Robert Lewandowski;Poland;7555;85;42;72;17;Pressure
Yerry Fernando Mina GonzAlez;Colombia;7555;85;43;50;75;Pass
Juan Guillermo Cuadrado Bello;Colombia;7555;85;44;74;78;Ball Receipt*
Maciej Rybus;Poland;7555;85;44;47;5;Pass
Yerry Fernando Mina GonzAlez;Colombia;7555;85;45;55;76;Pressure
Robert Lewandowski;Poland;7555;85;46;65;5;Ball Receipt*
Robert Lewandowski;Poland;7555;85;46;65;5;Carry
Yerry Fernando Mina GonzAlez;Colombia;7555;85;46;55;77;Foul Committed
Robert Lewandowski;Poland;7555;85;46;66;4;Foul Won
Kamil Glik;Poland;7555;86;3;60;30;Pass
Grzegorz Krychowiak;Poland;7555;86;4;70;16;Ball Receipt*
Grzegorz Krychowiak;Poland;7555;86;4;70;16;Carry
Grzegorz Krychowiak;Poland;7555;86;6;68;17;Pass
Kamil Glik;Poland;7555;86;6;59;28;Ball Receipt*
Kamil Glik;Poland;7555;86;6;59;28;Pass
James David Rodri≠guez Rubio;Colombia;7555;86;6;58;52;Pressure
SÅukasz Teodorczyk;Poland;7555;86;7;98;23;Ball Receipt*
SÅukasz Teodorczyk;Poland;7555;86;7;98;23;Pass
Robert Lewandowski;Poland;7555;86;9;103;20;Ball Receipt*
Yerry Fernando Mina GonzAlez;Colombia;7555;86;46;6;41;Pass
Andres Mateus Uribe Villa;Colombia;7555;86;51;82;42;Ball Receipt*
Kamil Glik;Poland;7555;86;51;28;32;Ball Recovery
Kamil Glik;Poland;7555;86;51;28;32;Carry
Kamil Glik;Poland;7555;86;53;32;38;Pass
Grzegorz Krychowiak;Poland;7555;86;54;50;27;Ball Receipt*
Grzegorz Krychowiak;Poland;7555;86;54;50;27;Carry
Jefferson Andres Lerma Soli≠s;Colombia;7555;86;54;73;52;Pressure
Jefferson Andres Lerma Soli≠s;Colombia;7555;86;55;75;54;Pressure
Grzegorz Krychowiak;Poland;7555;86;56;46;27;Pass
Maciej Rybus;Poland;7555;86;58;42;3;Ball Receipt*
Maciej Rybus;Poland;7555;86;58;42;3;Carry
Juan Guillermo Cuadrado Bello;Colombia;7555;86;59;71;77;Pressure
Maciej Rybus;Poland;7555;86;59;45;3;Pass
Kamil Grosicki;Poland;7555;87;2;93;2;Ball Receipt*
Santiago Arias Naranjo;Colombia;7555;87;20;29;79;Pass
Jefferson Andres Lerma Soli≠s;Colombia;7555;87;22;48;73;Ball Receipt*
Jacek Goralski;Poland;7555;87;22;71;10;Pass
SÅukasz Teodorczyk;Poland;7555;87;22;77;27;Ball Receipt*
Jefferson Andres Lerma Soli≠s;Colombia;7555;87;22;53;72;Foul Committed
Jacek Goralski;Poland;7555;87;22;68;9;Foul Won
SÅukasz Teodorczyk;Poland;7555;87;25;75;29;Pass
Andres Mateus Uribe Villa;Colombia;7555;87;25;40;64;Pressure
Piotr Zieliski;Poland;7555;87;26;73;35;Ball Receipt*
Piotr Zieliski;Poland;7555;87;26;73;35;Carry
Andres Mateus Uribe Villa;Colombia;7555;87;27;46;41;Pressure
Andres Mateus Uribe Villa;Colombia;7555;87;29;55;40;Pressure
Piotr Zieliski;Poland;7555;87;29;67;42;Pass
Jan Bednarek;Poland;7555;87;30;53;38;Ball Receipt*
Jan Bednarek;Poland;7555;87;30;53;38;Pass
Kamil Glik;Poland;7555;87;32;48;20;Ball Receipt*
Kamil Glik;Poland;7555;87;32;48;20;Carry
Kamil Glik;Poland;7555;87;35;56;23;Pass
Jacek Goralski;Poland;7555;87;36;65;18;Ball Receipt*
Jacek Goralski;Poland;7555;87;36;65;18;Carry
Jefferson Andres Lerma Soli≠s;Colombia;7555;87;39;45;66;Pressure
Jacek Goralski;Poland;7555;87;40;69;19;Pass
Grzegorz Krychowiak;Poland;7555;87;41;67;40;Ball Receipt*
Grzegorz Krychowiak;Poland;7555;87;41;67;40;Carry
Grzegorz Krychowiak;Poland;7555;87;42;69;42;Pass
Piotr Zieliski;Poland;7555;87;43;79;53;Ball Receipt*
Piotr Zieliski;Poland;7555;87;43;79;53;Carry
Piotr Zieliski;Poland;7555;87;44;82;55;Pass
Maciej Rybus;Poland;7555;87;46;112;20;Ball Receipt*
Santiago Arias Naranjo;Colombia;7555;87;46;12;51;Clearance
SÅukasz Teodorczyk;Poland;7555;87;48;106;24;Pressure
Juan Guillermo Cuadrado Bello;Colombia;7555;87;48;15;56;Ball Recovery
Juan Guillermo Cuadrado Bello;Colombia;7555;87;48;15;56;Carry
Juan Guillermo Cuadrado Bello;Colombia;7555;87;49;19;57;Dispossessed
SÅukasz Teodorczyk;Poland;7555;87;49;102;24;Duel
Robert Lewandowski;Poland;7555;87;50;93;21;Ball Recovery
Robert Lewandowski;Poland;7555;87;50;93;21;Carry
Robert Lewandowski;Poland;7555;87;52;91;33;Shot
David Ospina Rami≠rez;Colombia;7555;87;53;2;41;Goal Keeper
Kamil Grosicki;Poland;7555;88;18;119;2;Pass
Robert Lewandowski;Poland;7555;88;20;116;40;Duel
Andres Mateus Uribe Villa;Colombia;7555;88;20;5;41;Clearance
Piotr Zieliski;Poland;7555;88;21;106;57;Ball Recovery
Piotr Zieliski;Poland;7555;88;21;106;57;Carry
Johan Andres Mojica Palacio;Colombia;7555;88;24;25;22;Pressure
Piotr Zieliski;Poland;7555;88;24;89;50;Pass
Andres Mateus Uribe Villa;Colombia;7555;88;25;27;41;Pressure
Jan Bednarek;Poland;7555;88;26;91;37;Ball Receipt*
Jan Bednarek;Poland;7555;88;26;91;37;Pass
Piotr Zieliski;Poland;7555;88;27;84;50;Ball Receipt*
Piotr Zieliski;Poland;7555;88;27;84;50;Carry
Andres Mateus Uribe Villa;Colombia;7555;88;28;32;32;Pressure
Piotr Zieliski;Poland;7555;88;28;84;45;Pass
Kamil Grosicki;Poland;7555;88;30;110;34;Ball Receipt*
Yerry Fernando Mina GonzAlez;Colombia;7555;88;30;13;45;Clearance
Juan Guillermo Cuadrado Bello;Colombia;7555;88;33;3;74;Ball Recovery
Juan Guillermo Cuadrado Bello;Colombia;7555;88;33;3;74;Carry
Juan Guillermo Cuadrado Bello;Colombia;7555;88;36;9;77;Pass
Jefferson Andres Lerma Soli≠s;Colombia;7555;88;37;23;62;Ball Receipt*
Jefferson Andres Lerma Soli≠s;Colombia;7555;88;37;23;62;Carry
